14814,O Senhor dos Anéis: Card Game,8
14814,Twilight Struggle,10
14814,Warhammer: Diskwars,10
14814,Through the Ages: A Story of Civilization,8
14819,Dead Men Tell No Tales,7.5
14819,Histórias Sinistras: M***** Acontecem,8
14819,Munchkin: Loot Letter,7
14819,The Resistance,8
14819,Smash Up: Ficção Científica em Dose Dupla Nível 8000,10
14819,Pathfinder - Personagens Complementares,8
14819,Smash Up,9
14819,Masmorra de Dados,8
14819,Bang!: The Walking Dead,9
14819,Zombie Dice,9
14819,Bifrost: The Viking Party Game,8
14819,Pequenas Igrejas Grandes Negócios,10
14819,Midgard: The Card Game,8
14819,Bang!,9
14819,O Hobbit: o Jogo de Cartas,7
14819,Pathfinder - O Jogo de Aventuras,8
14819,Marvel Dice Masters: Avengers vs. X-Men,7
14819,Timeline: Diversity,6
14819,Love Letter,8
14836,Ricochet Robots,7
14836,King of Tokyo,7.5
14836,Zombicide 2ª Temporada: Prison Outbreak,7.2
14836,The Resistance: Avalon,8.4
14836,Zombicide,7.5
14836,Pandemic,8
14836,Dixit,9
14836,Alquimistas,8.2
14836,Lords of Waterdeep,8.5
14836,Stone Age,8.5
14836,Citadels,7.5
14853,Ticket to Ride,8.5
14853,Power Grid,8.8
14853,Zombicide,8.5
14853,War: O jogo da estratégia,7.5
14853,War II,7
14853,A Guerra dos Tronos: Board Game,9
14853,Catan: O Jogo,10
14865,War: O jogo da estratégia,6.2
14865,Small World,8.8
14865,Pablo (2ª Edição),7.2
14865,Munchkin,7.5
14865,Jungle Speed,7
14865,7 Wonders,9.1
14865,Kings of Israel,8.1
14865,Ticket to Ride,8.2
14865,O Senhor dos Anéis: Card Game,9
14865,Perfil 4,5.6
14865,Bananagrams,6.8
14865,Banco Imobiliário Júnior,4.5
14865,Formula D,8.5
14865,Catan: O Jogo,8.3
14865,Ticket to Ride: Europa,8.5
14865,Power Grid,9.2
14865,Ligretto,7.8
14865,Ideology: The War of Ideas,8.5
14874,Tigris & Euphrates,10
14874,7 Wonders,10
14874,7 Wonders: Cidades,8
14874,Mysterium,7
14874,Deception: Murder in Hong Kong,9
14874,Scrabble / Palavras Cruzadas,8
14874,7 Wonders Duel,10
14874,The Resistance,9
14874,Ave Caesar,5
14886,Rising Sun,9
14886,Lisboa,7
14886,Mage Knight: Edição Definitiva,10
14886,Twilight Imperium (Quarta Edição),10
14886,Azul,7
14886,Takenoko,10
14886,Fields of Green,10
14886,Formula D: Circuits 1 – Sebring & Chicago,9
14886,Tiny Epic Galaxies: Satellites & Super Weapons mini expansion,10
14886,Tiny Epic Galaxies: Beyond The Black – Drones Mini Expansion,7
14886,Suburbia: Essen Spiel,3
14886,Suburbia Inc,10
14886,Zombicide Box of Zombies Set #9: VIP #1 – Very Infected People,5
14886,Xadrez,3
14886,Warmachine: High Command,8
14886,Tormenta RPG - Módulo Básico,10
14886,Tiny Epic Galaxies: Beyond the Black,10
14886,Ticket to Ride,10
14886,The Godfather: Império Corleone,8
14886,Spartacus: Entre o Lobo e as Serpentes - Expansão,8
14886,Spartacus: Um Jogo de Sangue e Traições,10
14886,Mansions of Madness (2ª Edição),9
14886,Kanagawa,8
14886,Great Western Trail,9
14886,Flick 'em Up!,9
14886,CV,9
14886,Código Secreto,8
14886,Celestia,8
14886,Camel Up,10
14886,Gardens,7
14886,Splendor,8
14886,Thurn and Taxis,10
14886,Suburbia,10
14886,Shazam (segunda edição),10
14886,Formula D,10
14886,EcoFluxx,7
14886,Alquimistas: O Golem do Rei,10
14886,Dungeon Fighter,8
14886,Survive: Fuga de Atlântida!,10
14886,Tiny Epic Quest,10
14886,Gloom of Kilforth: A Fantasy Quest Game,8
14886,Colt Express,10
14886,Metro,8
14886,Zombicide Gaming Night #5: Protocolo Bluehand,7
14886,Viticulture - Edição Essencial,10
14886,Burger Up: Burgers of the World,7
14886,The Oracle of Delphi,10
14886,Artifacts Inc.,10
14888,Savage,9.5
14888,Hippo,10
14888,Dogs Expansão: O Sócio,9
14888,Azul,10
14888,Piratas!: Covil dos Jogos (Promos),10
14888,Homem Batata,9
14888,Piratas! (3ª Edição),10
14888,Piratas! - Mares Agitados,8
14888,Zombicide: Sobreviventes Experientes #1,7
14888,Spartacus: 5 Gladiadores Lendários,10
14888,Yomi: Round 1,8
14888,Dogs,10
14888,Massive Darkness: Heroes & Monster Set – Noble Warriors vs The Cockatrix,7
14888,Bloodborne: The Card Game – O Pesadelo do Caçador,9
14888,Lords of Hellas,9.5
14888,Rising Sun,10
14888,O Exterminador do Futuro: Gênesis ,8.5
14888,Zombicide 3ª Temporada: Rue Morgue,9
14888,Spartacus: Um Jogo de Sangue e Traições,10
14888,Massive Darkness,10
14888,Waterdeep: A Masmorra do Mago Louco - Boardgame,10
14888,Ricardo Coração de Leão: 5 novos personagens,8
14888,Bloodborne: The Card Game,9.5
14888,Ricardo Coração de Leão,10
14888,Kick-Ass: The Board Game,10
14888,Hellboy: The Board Game,10
14888,Corrida Maluca,9.5
14888,Fungi,10
14895,Café com Pandas,10
14922,The Name of the Rose,10
14937,Última Fortaleza,9
14943,Sir Holland: A Fuga da Torre,6
14943,Saboteur,10
14943,A Guerra dos Tronos: Board Game,10
14943,Cartógrafos,10
14943,Get Bit!,6
14993,Gloomhaven,10
14993,Summoner Wars: Master Set,8
14993,Crop Rotation ,8
14993,Munchkin Panic,7
14993,Catan: O Jogo,8.9
14993,Cyclades,7.8
14993,Pandemic,9
14993,Zombicide 2ª Temporada: Prison Outbreak,8
14993,King of Tokyo,7
14993,Puerto Rico,10
14993,Splendor,8.1
15048,Terraforming Mars,10
15063,Terraforming Mars,10
15070,Santorini,7.5
15070,Patchwork,8.5
15070,O Albergue Sangrento,7.5
15070,Dixit,9.5
15070,Barony,9.5
15070,Ticket to Ride,8
15070,Quadropolis,8
15070,Mission: Red Planet (2ª Edição),8.5
15070,Hive Pocket,9.5
15070,Evolution,9
15070,Azul,9
15070,The Climbers,8
15070,Sheriff of Nottingham,7
15070,Zombicide: Black Plague,7.5
15070,Campeões de Midgard ,8.5
15070,Terra Mystica,9.5
15070,Alquimistas,7.5
15070,Citadels:  The Dark City,7.5
15070,Blood Rage,8
15070,Zombicide 3ª Temporada: Rue Morgue,7.5
15070,Agricola,9.5
15070,Zombie 15',6.5
15070,Citadels,7.5
15070,Smash Up: Awesome Level 9000,7
15070,Kemet,7.5
15070,Takenoko,7
15070,Race for the Galaxy,7
15070,Pequenas Igrejas Grandes Negócios,5
15070,Gloom,7
15070,Dead of Winter: Um Jogo de Encruzilhadas,8
15070,Stone Age,8.5
15070,Quartz,6.5
15070,Piratas!,6
15070,7 Wonders,7
15070,Coup,6.5
15070,King of Tokyo,6.5
15070,Catan: O Jogo,7
15070,Dungeons & Dragons,10
15070,A Guerra dos Tronos: Board Game,8.5
15070,Bullfrogs,6.5
15070,Carcassonne,7.5
15070,Puerto Rico,9
15070,Small World,7
15070,Smash Up,7.5
15072,Pictureka! Jogo de Cartas,7.5
15072,Zumbis!,8.5
15072,Histórias Sinistras: Ficção Científica,8
15072,Taco Gato Cabra Queijo Pizza,8
15074,KeyForge: Colisão entre Mundos,10
15074,Heróis de San Villano,9
15074,Cartógrafos,10
15074,Coup,7
15074,As Torres de Arkhanos,10
15074,Pega em 6!,8
15074,KeyForge: Era da Ascensão,10
15074,KeyForge: O Chamado De Arcontes,10
15074,WAR: Império Romano,7
15074,Lobisomem por uma noite: Monstros,6
15140,A Lebre e a Tartaruga,10
15140,Skull,8.7
15140,EXIT: A Tumba do Faraó,1
15140,7 Wonders Duel: Panteão,10
15140,The Resistance,9
15140,Takenoko: Chibis,9
15140,Takenoko,9
15140,Survive: Fuga de Atlântida!,7.5
15140,Santorini,9.9
15140,Patchwork,8.3
15140,K2,8.5
15140,Flamme Rouge,8
15140,Game of Thrones: O Trono de Ferro,10
15140,Get Bit!,6
15140,Dixit,10
15140,Dobble,7
15140,Kanagawa,9.8
15140,Cyclades,10
15140,Coup,8
15140,Can't Stop,8.5
15140,Camel Up,8.5
15140,Café Express,7.5
15140,Arte Moderna,10
15140,7 Wonders Duel,10
15140,Mr. Jack,8
15140,Catan: O Jogo,9.5
15172,Ticket to Ride: Trilhos e Velas,9
15172,Ticket to Ride: New York,3
15172,Telma,7
15172,Tash-Kalar: Arena of Legends,10
15172,Takenoko,8
15172,Splendor,8
15172,Side Effects,7
15172,Sid Meier's Civilization: Um Novo Amanhecer,8
15172,Potion Explosion,8
15172,Patchwork,10
15172,Pandemic Legacy: 2ª Temporada,10
15172,Monster Slaughter,5
15172,Merlin,8
15172,Magic Maze,7
15172,Haru Ichiban,9
15172,Gentes,8
15172,EXIT: A Ilha Esquecida,8
15172,EXIT: A Estação Polar,8
15172,EXIT: A Cabana Abandonada,8
15172,Dobble,9
15172,Citadels,8
15172,Carpe Diem,9
15172,Capitão Sonar,10
15172,Ancient Terrible Things,8
15172,The Island of El Dorado,7
15172,Pulp Detective,8
15172,Dragon Castle,7
15172,Azul,9
15172,Imagine,6
15172,Galaxy Trucker: Another Big Expansion,6
15172,Galaxy Trucker: The Big Expansion,8
15172,Ticket to Ride,10
15172,Zombicide: Green Horde,9
15172,Scythe: Invasores das Terras Além,8
15172,The 7th Continent,10
15172,One Night Ultimate Werewolf,7
15172,Lords of Waterdeep,8
15172,Deception: Murder in Hong Kong,6
15172,Código Secreto,10
15172,Zombicide: Black Plague – NPC-1,7
15172,Zombicide: Black Plague – Murder of Crowz,7
15172,Xadrez,10
15172,Dungeon Petz: Dark Alleys,8
15172,Concept,6
15172,In the Year of the Dragon: 10th Anniversary,9
15172,Dungeon Lords: Happy Anniversary,10
15172,The Gallerist,7
15172,Mafia de Cuba,6
15177,Eldritch Horror,8.5
15177,Five Tribes,8
15177,Dungeon Raiders,8
15177,Dixit,8
15177,Citadels,6
15177,Dead of Winter: Um Jogo de Encruzilhadas,10
15177,Coup,8
15177,Catan: O Jogo,7
15177,Carcassonne,7
15177,A Guerra dos Tronos: Board Game,9
15177,7 Wonders,8
15182,7 Wonders,7
15182,Munchkin,7
15182,Sons of Anarchy: Men of Mayhem,8
15182,Catan: O Jogo,8
15182,Innovation,7
15182,Terraforming Mars,8
15182,Tak,8
15182,Bang!,7
15182,A Song of Ice & Fire: Jogo de Miniaturas - Assassinos Bolton,7
15182,A Song of Ice & Fire: Jogo de Miniaturas - Besteiros Lannister,7
15182,A Song of Ice & Fire: Tabletop Miniatures Game – Tully Sworn Shields,7
15182,Call to Adventure: Name of the Wind,8
15182,Xia: Missions and Powers,9
15182,Xia: Embers of a Forsaken Star,9
15182,The Expanse Boardgame: Doors and Corners,9
15182,The Expanse Board Game,9
15182,Dune (2019 Edition),10
15182,Coup,8
15182,Skull Tales: Full Sail!,9
15182,A Song of Ice & Fire: Jogo de Miniaturas - Stark vs Lannister Jogo Base,8
15182,Call to Adventure,8
15182,Expedition: Northwest Passage,7
15182,Histórias Sinistras,7
15182,Honshu,6
15182,Hey That's My Fish!,7
15182,Rise of Augustus,6
15182,Fotossíntese,8
15182,King's Champion,7
15182,The Mind,9
15182,Dune,9
15182,This War of Mine: The Board Game,9
15182,Dixit 3: Journey,8
15182,Dixit: Quest,8
15182,A Guerra dos Tronos: Board Game,8
15182,Zombicide Box of Dogs Set #6: Dog Companions,7
15182,Xia: Legends of a Drift System,8
15182,Dead of Winter: Um Jogo de Encruzilhadas,9
15182,Dixit,8
15182,Merchants & Marauders,8
15182,Zombicide,6
15182,Mega Senha,8
15182,Gasolina de Sangue Board Game,6
15205,Puerto Rico,9
15205,Gloomhaven,10
15211,Histórias Sinistras,9.5
15211,Elder Sign,10
15211,Eldritch Horror,7
15211,Arkham Horror (2ª Edição),9.5
15211,Betrayal at House on the Hill,10
15211,Banco Imobiliário Mundo,8
15221,Zombicide 3ª Temporada: Rue Morgue,10
15222,Código Secreto,8.5
15222,Coup,8.5
15222,Saboteur,8
15222,Ticket to Ride: Europa,9
15222,Trivial Pursuit: Edição Família,6
15222,Abyss: Kraken,10
15222,Abyss,9
15222,Mysterium: Sinais Escondidos,10
15222,Mysterium,9
15222,Uno,6
15222,Xadrez,8
15222,War: O jogo da estratégia,6
15222,Quartz: Promo 01,8
15222,Banco Imobiliário,6
15222,Imagem & Ação - No Limite,7
15222,Interpol: Fuga em Nova York,7
15222,Monopoly Edição Mundial,6
15222,Perfil 5,6
15222,Quartz,8
15222,O Jogo da Enciclopédia,8.5
15222,Splendor,10
15222,Blood Rage,10
15222,Haru Ichiban,8
15222,Mice and Mystics: O Coração de Glorm,8.5
15222,Histórias Sinistras 2,7
15222,Robinson Crusoé: Aventuras na Ilha Amaldiçoada ,10
15222,Puerto Rico,10
15222,Mice and Mystics,8.5
15222,Lords of Scotland,8.5
15222,Eldritch Horror: Conhecimento Perdido,10
15222,Eldritch Horror,10
15262,Arkham Horror: Hora Final,10
15300,Nemesis,1
15314,Coup,8
15314,Mansions of Madness (2ª Edição),9
15314,Mombasa,7.9
15314,Zombie Dice,7.7
15314,Xadrez,8
15314,Truco,8
15314,Fruit Salad,7.5
15314,Forbidden Stars,9
15314,Flash Point: Ao Resgate,6.8
15314,Dr. Eureka,7.1
15314,Dungeons & Dragons,8
15314,Dominó,7.8
15314,Coloretto,6
15314,Código Secreto,8
15314,Cadwallon: City of Thieves,7.7
15314,Can-Can: Edição Especial,6
15314,Buraco,7.8
15314,Bang!,7
15314,A Ilha Proibida,7
15314,7 Wonders,9
15314,Arte Moderna,7.9
15314,The Speicherstadt,8
15314,A Guerra dos Tronos: Board Game,9
15314,Stone Age,7.9
15314,Tsuro,7.9
15314,Ticket to Ride,9
15314,Takenoko,7.8
15314,Saboteur,8
15314,Power Grid,9
15314,Fotossíntese,8.8
15314,Potion Explosion,8
15368,Drunk in Ireland,8
15368,Gloomhaven,10
15368,Eldritch Horror,10
15368,Masmorra de Dados,10
15386,Carcassonne: Edição do 20° Aniversário,8.5
15386,Ticket to Ride: Europa - 15 Anos,8.5
15386,Marvel United,8
15386,Orléans,9
15386,Trickerion: Edição Definitiva,10
15386,Pandemic Legacy: 1ª Temporada,9.5
15386,Kanban EV,9
15386,Dune: Imperium,9.5
15386,Reykholt,7.5
15386,Stationfall,8.5
15386,Mariposas,8.5
15386,Lisboa,9
15386,Tiranos da Umbreterna,9
15386,7 Wonders Duel,9
15386,Power Grid,8.5
15386,Tigris & Euphrates,8
15386,The Castles of Burgundy,9
15386,The 7th Continent,9
15386,Cry Havoc,8
15386,Fort,8.5
15386,Splendor: Marvel,8.5
15386,Smartphone Inc.,9
15386,King of Tokyo: Dark Edition,8
15386,Sagrada,8.5
15386,Quantum,9
15386,The Gallerist,9.5
15386,Cosmic Encounter Duel,8
15386,Coimbra,8.5
15386,A Tripulação,8.5
15386,Clank! Legacy: Acquisitions Incorporated,9
15386,Legendary: A Marvel Deck Building Game,8.5
15386,Age of Steam,9
15386,Ilha dos Dinossauros,8.5
15386,Le Havre,8.5
15386,Bios: Origins (Second Edition),8.5
15386,Bios: Megafauna (second edition),8.5
15386,A Study in Emerald (second edition),8.5
15386,Small World of Warcraft,8
15386,Bios: Genesis,9
15386,The Pursuit of Happiness,7.5
15386,Guerra do Anel (Segunda Edição),9
15386,On Mars,9
15386,Teotihuacan: City of Gods,9
15386,Perseverance: Castaway Chronicles,9
15386,Black Angel,9
15386,Barrage,8.5
15386,Deception: Murder in Hong Kong,7.5
15386,Viticulture: Tuscany Edição Essencial,8.5
15444,Só Uma,8
15444,Deception: Murder in Hong Kong,7
15444,Hanabi,7
15444,Magic Maze,8
15444,Concept,9
15444,The Resistance,8
15444,7 Wonders,7
15444,Set,9
15444,Colt Express,8
15444,Pandemic,8
15444,Ticket to Ride,8
15444,Saboteur,7
15444,Dixit 3: Journey,9
15444,Dixit: Odyssey,9
15444,Dead Men Tell No Tales,8
15452,Batman: Gotham City Chronicles - Season 1,10
15452,Lords of Hellas,10
15452,Sword & Sorcery: Espíritos Imortais,10
15452,Mansions of Madness (2ª Edição),10
15452,Eldritch Horror,10
15452,Stone Age,9
15452,Small World,9
15452,Agricola,9
15452,Puerto Rico,10
15458,Sagrada,8.5
15458,Hadara,9
15458,Gentes,8.4
15458,Tao Long: O Caminho do Dragão,9.7
15458,Red7,8.8
15458,Carcassonne: Expansão 2 - Comerciantes e Construtores,10
15458,Invasores do Mar do Norte,8.3
15458,Imhotep,8
15458,Orléans,9.1
15458,Bärenpark,7.6
15458,Can't Stop,7.9
15458,Russian Railroads,9.3
15458,Skyliners,8.4
15458,4 Gods,4.7
15458,Diamonds,7.5
15458,Cartagena (I),7.9
15458,Blacksmith Brothers,7.3
15458,Hey That's My Fish!,8.3
15458,Celestia,7.4
15458,Fuse,8.7
15458,Shear Panic,7.8
15458,Survive: Fuga de Atlântida!,8
15458,Scotland Yard,7
15458,Robin Hood,7.7
15458,Dogs of War,8
15458,Race for the Galaxy,7.5
15458,Tikal,10
15458,Quadropolis,7.6
15458,Robinson Crusoé: Aventuras na Ilha Amaldiçoada ,8.1
15458,Isle of Skye: De Líder a Rei,8
15458,Letters from Whitechapel,8.5
15458,Yangtze,8
15458,K2,8.8
15458,Emboscada,6
15458,The Resistance: Avalon,9.3
15458,Memoir ‘44,10
15458,Five Tribes,8.5
15458,Euphoria: Construindo uma Melhor Distopia,8.2
15458,Puerto Rico,9
15458,Alien Frontiers,9.3
15458,RoboRally,8
15458,Mysterium,8.5
15458,Kamisado,7
15458,Colt Express,8.5
15458,The Climbers,9.2
15458,Tsuro,8.6
15458,PitchCar,8
15458,Jungle Speed,8
15487,Bohnanza: Por um Punhado de Feijões!,8
15487,Vudù,8
15487,Scotland Yard,6
15487,Reykholt,7
15487,Marvel Comic Hunters,7
15487,Stone Age,10
15487,Miguel Strogoff,8
15487,Detetive,6
15487,Lig 4,6
15487,Jogo da Vida,7
15487,War: O jogo da estratégia,7
15487,Bloodborne: The Card Game,9
15487,Bloodborne: The Card Game – O Pesadelo do Caçador,9
15487,Bärenpark,9
15487,Claim 2,7
15487,BraveRats,7
15487,Salada de Pontos,8
15487,7 Wonders Duel,9
15487,Arkham Horror: Hora Final,7
15487,Jaipur,10
15487,Sheriff of Nottingham (2ª Edição),9
15487,Frogriders,7
15487,Cthulhu: Death May Die,9
15487,Potion Explosion,7
15487,Azul,9
15487,Pandemic: O Reino de Cthulhu,9
15487,Arcadia Quest: Beyond the Grave,8
15487,Arcadia Quest,9
15487,Planet,8
15487,CIV: Carta Impera Victoria,8
15487,Tiranos da Umbreterna,8
15487,Spyfall,8
15487,Hellboy: The Board Game,7
15487,Masmorra: Dungeons of Arcadia,9
15487,O Senhor dos Anéis: Jornadas na Terra Média,9
15487,Scarabya,8
15487,Fallout,7
15487,Kick-Ass: The Board Game,8
15487,Deception: Murder in Hong Kong,8
15487,Ticket to Ride: New York,8
15487,Ticket to Ride,9
15487,Eldritch Horror,8
15487,Cryptid,8
15487,Taco Gato Cabra Queijo Pizza,7
15487,Pega em 6!,7
15487,Fae,7
15487,Zombicide 2ª Temporada: Prison Outbreak,9
15487,Zombicide: Green Horde,10
15498,Zombicide,9
15498,Munchkin,8.5
15498,Código Secreto,9
15498,Elder Sign,9
15498,Mansions of Madness (2ª Edição),9.2
15498,A Guerra dos Tronos: Board Game,7.5
15498,Dead of Winter: A Noite Sem Fim,9
15498,Betrayal at House on the Hill,9.2
15498,Arkham Horror (2ª Edição),9
15508,Supremacia - O Jogo das Superpotências,8
15523,Zombicide 3ª Temporada: Rue Morgue,9.5
15563,Ethnos,7
15563,O Senhor dos Anéis: Jornadas na Terra Média,9.5
15563,Splendor,10
15563,Coup,10
15563,Santorini,8
15563,Carcassonne,10
15563,Dixit,10
15563,Arcadia Quest,10
15563,7 Wonders Duel,10
15592,Twilight Struggle,9.5
15592,Welcome To: Seu Lar Perfeito,9.5
15592,Splendor,8.5
15592,Ricardo Coração de Leão,8
15592,Corrida Maluca,9
15592,Sack Stackers,8
15592,Count of Nine,9
15592,Paper Dungeons: Um Jogo de Rabiscar Masmorras,10
15592,Oh My Goods!: Revolta em Longsdale,9
15592,Downforce,9.5
15592,Sprawlopolis,10
15592,Kingdom Builder: Big Box,10
15592,Can't Stop,10
15592,Utopia Engine,6
15592,Mini Rogue,6
15592,Detetive,8
15592,Deep Space D-6,7
15592,Zumbis!,7
15592,Unreal Estate,8.7
15592,Uno,10
15592,Tiny Epic Galaxies,9
15592,The Castles of Burgundy: The Dice Game,10
15592,Santo Domingo,9
15592,Reiner Knizia's Decathlon,8
15592,Red7,8.8
15592,Railroad Ink: Edição Vermelho Ardente,9.5
15592,Pocket Mars,8
15592,Not Alone,8
15592,Ambagibus,7
15592,Futboard,8
15592,EXIT: O Laboratório Secreto,5
15592,Epic Jogo de Cartas,6
15592,Dungeon Twister: The Card Game,8.8
15592,Dominion: Update Pack,10
15592,Colonial,6.8
15592,CIV: Carta Impera Victoria,8.7
15592,Cartas a Vapor,8.5
15592,Bonaparte,8
15592,Bandido,10
15592,Avenue - Edição Especial,8.5
15592,Archaeology: The New Expedition,9
15592,A Ilha Proibida,7.5
15592,1920 Wall Street,7.5
15592,Ninja Camp,9.5
15592,O Albergue Sangrento,8
15592,Port Royal: Jogador,9.5
15592,Sagrada,10
15592,Sereias,10
15631,No Thanks!,8.2
15631,Nosferatu,6
15631,Segundón,4
15631,Citadels (2ª Edição),8.3
15631,Citadels,7.7
15631,Optimus,8
15631,Lords of Waterdeep,9
15631,Colheita de Dados,7.1
15631,Welcome To: Seu Lar Perfeito,8
15631,Stone Age,8.6
15631,Catan: O Jogo,8.1
15631,Santa Maria,8.6
15631,Honshu,6.5
15631,Queendomino,8.5
15631,Belfort: Limited Edition,8.9
15631,Deception: Murder in Hong Kong,7.4
15631,Mysterium,7.1
15631,Ubongo,8
15631,Quem Foi?,7
15631,Paladinos do Reino Ocidental,8.8
15631,Splendor,8.9
15631,Ganges,8.3
15631,Terraforming Mars: Prelúdio,9.5
15631,Kingdomino,8.3
15631,Pandemic: O Reino de Cthulhu,8.6
15631,7 Wonders Duel,9
15631,7 Wonders Duel: Panteão,9
15631,The Manhattan Project,8.5
15631,Trajan,9.4
15631,Dungeon Twister,7.4
15631,Ethnos:  Tribo - Fadas (Promo),7.7
15631,Emboscada,5
15631,Flick 'em Up!,7
15631,Fat Food,7.8
15631,A Ilha Proibida,8.2
15631,Survive: Fuga de Atlântida!,8.3
15631,Pandemic,8.6
15631,Zombicide 3ª Temporada: Rue Morgue,9
15631,Zombicide 2ª Temporada: Prison Outbreak,9
15631,Zombicide,9
15631,Tinco,7
15631,Ticket to Ride,8.8
15631,Talisman (third edition),8.1
15631,Summoner Wars: Master Set,8.3
15631,Space Cantina,7.6
15631,Sheriff of Nottingham,8.7
15631,Saboteur,8
15631,Room 25,7
15688,Taco Gato Cabra Queijo Pizza,7
15688,7 Wonders Duel,10
15688,Dobble: À Prova D'Água,7
15688,Red7,10
15688,Dixit: Odyssey,10
15699,Dead of Winter: Um Jogo de Encruzilhadas,9
15699,Catan: O Jogo,8.5
15711,Kardnarök,10
15722,Dune: Imperium,10
15722,Merchants & Marauders: Seas of Glory,8
15722,Azul,8
15722,Cidades Submersas,8.5
15722,Twilight Struggle,8
15722,Village,8.5
15722,Hyperspace,8
15722,Trickerion: Legends of Illusion,8.5
15722,Lords of Hellas: Terrain Expansion,9
15722,Lewis & Clark: A Expedição,7
15722,Steampunk Rally,8
15722,Port Royal,7
15722,Vampiro: A Máscara – Vendetta,7
15722,Viscondes do Reino Ocidental,7
15722,Merchants of the Dark Road,7
15722,A War of Whispers,8
15722,Eschaton,7
15722,Cryo,7
15722,Glen More II: Chronicles,6
15722,Twilight Imperium (Quarta Edição): Profecia dos Reis,10
15722,Star Realms: Crisis – Bases & Battleships,8
15722,Star Realms: Crisis – Events,8
15722,Star Realms: Crisis – Fleets & Fortresses,8
15722,Star Realms: Crisis – Heroes,8
15722,Blood Rage: 5th Player Expansion,8
15722,As Tabernas do Vale Profundo,8
15722,Guerra é Guerra,6
15722,Blood Rage,8.5
15722,Academia,7
15722,Interpol,7
15722,War: O jogo da estratégia,6
15722,King of Tokyo,8
15722,The Resistance,7.5
15722,Star Realms,8
15722,Neuroshima Hex! 3.0,8
15722,XCOM: The Board Game,7.5
15722,Supremacia - O Jogo das Superpotências,8.5
15722,Air Cav,8
15722,Alasca,8
15722,Solaris,7
15722,Bang! The Dice Game,8
15722,StarCraft: The Board Game - Brood War Expansion,9
15722,Star Wars: X-Wing Miniatures Game,9.5
15722,Imperius,9
15722,Defenders of the Last Stand,8
15722,Assault on Hoth: The Empire Strikes Back,8
15722,Cry Havoc: Aftermath,9
15722,Paladinos do Reino Ocidental,8
15736,Grasse - Mestres Perfumistas,9
15736,Grand Austria Hotel,10
15736,Gizmos,8.5
15736,Ganges,9.5
15736,Fungi,7
15736,Five Tribes,9
15736,Claim,7.5
15736,Century: Rota das Especiarias,9
15736,Brass: Lancashire,9.5
15736,Arquitetos do Reino Ocidental,10
15736,Alhambra,7.5
15736,Istanbul,8.5
15736,Kanban: Driver's Edition,10
15736,La Granja,9.5
15736,Lisboa,9.5
15736,Magic Flow,7
15736,Mombasa,9
15736,Newton,8.5
15736,Orléans,9.5
15736,Pandemic: O Reino de Cthulhu,9
15736,Projeto Gaia,10
15736,Rummikub,7
15736,Sagrada,9
15736,Terraforming Mars,10
15736,The Resistance,7
15736,Trajan,7.5
15736,Twilight Struggle,9.5
15736,WAR: Vikings,6.5
15736,Wingspan,9.5
15736,Tsukiji,8
15736,Super Banco Imobiliário,5.5
15785,Santa Maria,9
15785,Mage Knight Board Game,10
15785,Ganges,10
15785,Castles of Mad King Ludwig,10
15785,Lords of Waterdeep: Scoundrels of Skullport,10
15785,Alhambra,1
15785,Pocket Imperium,1
15785,Lords of Waterdeep,10
15785,The Big Book of Madness,10
15785,SeaFall Legacy,6
15785,Caverna: The Cave Farmers,10
15785,Star Realms,1
15785,Space Cantina,1
15785,Mansions of Madness,1
15785,A Guerra dos Tronos: Board Game,1
15785,As Viagens de Marco Polo,10
15785,Adrenaline,10
15785,Memoir ‘44,7
15785,Airlines Europe,10
15785,Robinson Crusoé: Aventuras na Ilha Amaldiçoada ,10
15785,Yokohama,9
15785,Zombicide,1
15785,Suburbia,5
15785,The Resistance,1
15785,Keyflower,9
15785,Dixit,1
15785,Mombasa,10
15785,Catan: O Jogo,1
15785,7 Wonders,9
15785,Tiny Epic Galaxies,10
15785,Istanbul,10
15785,Spartacus: Um Jogo de Sangue e Traições,1
15785,Star Wars: X-Wing Miniatures Game,1
15785,Dixit: Odyssey,1
15785,Alien Frontiers,10
15785,Clash of Cultures,10
15785,Rock'n Roll Manager,1
15785,Magic: The Gathering,1
15785,Zombicide 3ª Temporada: Rue Morgue,1
15785,Imperial 2030,1
15785,Evolution: Climate,9
15785,Viticulture - Edição Essencial,10
15785,Evolution,9
15785,Risk: Metal Gear Solid,3
15785,Dungeons & Dragons: Castle Ravenloft Board Game,5
15785,Dungeons & Dragons: Wrath of Ashardalon Board Game,5
15785,Dungeons & Dragons: The Legend of Drizzt Board Game,5
15785,Arte Moderna,1
15798,Gears of War: The Board Game,3
15798,Abyss,6.5
15798,Kemet,8.6
15798,Kingdom Death: Monster,10
15798,Star Wars: Imperial Assault,10
15798,A Guerra dos Tronos: Card Game,4
15798,Wiz-War (eighth edition),8
15798,Ubongo,7.7
15798,Tsuro,7
15798,Troyes,8.7
15798,Ticket to Ride,6.5
15798,The Castles of Burgundy,8.2
15798,The Manhattan Project,9.8
15798,Sushi Go!,7
15798,Suburbia,9
15798,Steam Park,8
15798,Star Wars: X-Wing Miniatures Game,8.2
15798,Smash Up,8
15798,Shadows Over Camelot,8.5
15798,Sentinelas do Multiverso,7
15798,O Senhor dos Anéis: Card Game,7.9
15798,Say Anything,8.5
