2328,Quina,2 a 6 jogadores 
2329,Drum Roll,2 a 4 jogadores 
2330,Beyond Baker Street,2 a 4 jogadores 
2331,Pirate's Cove,3 a 5 jogadores 
2332,Pictionary,3 a 16 jogadores 
2333,Subdivision,1 a 4 jogadores 
2334,Star Wars: Destiny,2 jogadores 
2335,Wasabi!,2 a 4 jogadores 
2336,Genius (Simon),1 a 4 jogadores 
2337,Clue: Os Simpsons,3 a 6 jogadores 
2338,Carnival Zombie,1 a 6 jogadores 
2339,Escape from the Aliens in Outer Space,2 a 8 jogadores 
2340,Wyatt Earp,2 a 4 jogadores 
2341,Portal: The Uncooperative Cake Acquisition Game,2 a 4 jogadores 
2342,Age of Gods,3 a 6 jogadores 
2343,Jogo da Mímica,3 a 6 jogadores 
2344,That's Life!,2 a 6 jogadores 
2345,Illegal,5 a 9 jogadores 
2346,Abandon All Artichokes,2 a 4 jogadores 
2347,Banco Imobiliário: Os Simpsons,2 a 6 jogadores 
2348,Cluedo: O Clássico Jogo do Mistério,3 a 6 jogadores 
2349,Game of Thrones,2 jogadores 
2350,Wits & Wagers Party,4 a 18 jogadores 
2351,A Troupe dos Porquinhos,2 a 7 jogadores 
2352,Villa Paletti,2 a 4 jogadores 
2353,Simurgh,2 a 5 jogadores 
2354,Fabricas Fantásticas,1 a 5 jogadores 
2355,Gasolina de Sangue Board Game,2 a 5 jogadores 
2356,Pague pra Ver!,3 a 5 jogadores 
2357,Labirinto - Turma da Mônica,2 a 4 jogadores 
2358,Oregon,2 a 4 jogadores 
2359,13 Minutes: The Cuban Missile Crisis,2 jogadores 
2360,Tiki Topple,2 a 4 jogadores 
2361,Fruit Salad,2 a 6 jogadores 
2362,Dungeon Monsters,4 a 8 jogadores 
2363,Geistesblitz 2.0,2 a 8 jogadores 
2364,Tribes: Dawn of Humanity,2 a 4 jogadores 
2365,Catan Dice Game,1 a 4 jogadores 
2366,Adventure Time Card Wars: Finn vs. Jake,2 jogadores 
2367,Mini Rogue,1 jogadores 
2368,The Agents,2 a 5 jogadores 
2369,Bosk,2 a 4 jogadores 
2370,City Council,2 a 5 jogadores 
2371,The Battle for Hill 218,2 jogadores 
2372,Aquadukt,2 a 4 jogadores 
2373,Mafia,3 a 8 jogadores 
2374,Riquezas do Sultão,2 a 5 jogadores 
2375,Zombie Fluxx,2 a 6 jogadores 
2376,Bolsa de Valores,2 a 4 jogadores 
2377,Beowulf: The Movie Board Game,2 a 4 jogadores 
2378,Deckscape Ameaça em Londres,1 a 6 jogadores 
2379,Holding On: A Conturbada Vida de Billy Kerr,2 a 4 jogadores 
2380,Illusion,2 a 5 jogadores 
2381,Kreta,2 a 4 jogadores 
2382,Dragon's Gold,3 a 6 jogadores 
2383,Impulse,2 a 6 jogadores 
2384,Snorta!,3 a 8 jogadores 
2385,Fluxx,2 a 6 jogadores 
2386,Leilão de Arte,3 a 6 jogadores 
2387,Illuminati,2 a 6 jogadores 
2388,Kashgar: Merchants of the Silk Road,2 a 4 jogadores 
2389,Nanga Parbat,2 jogadores 
2390,Floresta Encantada,1 a 4 jogadores 
2391,Walnut Grove,1 a 4 jogadores 
2392,Adios Amigos,2 a 4 jogadores 
2393,Ugg-Tect,4 a 8 jogadores 
2394,Tournament at Camelot,3 a 6 jogadores 
2395,Ubongo Extreme,2 a 4 jogadores 
2396,Happy Pigs,2 a 6 jogadores 
2397,Panic Station,4 a 6 jogadores 
2398,Zpocalypse,1 a 4 jogadores 
2399,Passing Through Petra,2 a 4 jogadores 
2400,Say Anything,3 a 8 jogadores 
2401,Beowulf: The Legend,2 a 5 jogadores 
2402,Galaxy of Trian,2 a 4 jogadores 
2403,Histórias,3 a 12 jogadores 
2404,Lost Valley,3 a 4 jogadores 
2405,Risk (Edição Revisada),3 a 5 jogadores 
2406,Witch of Salem,2 a 4 jogadores 
2407,Mega Senha 2.1,3 a 4 jogadores 
2408,Enchanted Forest,2 a 6 jogadores 
2409,Catacombs,2 a 5 jogadores 
2410,Zodiacus intrépidos,2 a 4 jogadores 
2411,Star Wars Miniatures: Rebel Storm,2 jogadores 
2412,Zombies!!!,2 a 6 jogadores 
2413,Barbarossa,3 a 6 jogadores 
2414,Hollywood,2 a 6 jogadores 
2415,War Edição Limitada,2 a 6 jogadores 
2416,Skip-Bo,2 a 6 jogadores 
2417,Heroes Wanted,1 a 5 jogadores 
2418,Touria,2 a 4 jogadores 
2419,Pax Emancipation,1 a 3 jogadores 
2420,Reinos e Relíquias - Entre Luz e Trevas,2 a 9 jogadores 
2421,Cthulhu Gloom,2 a 5 jogadores 
2422,Brew Crafters: The Travel Card Game,2 a 5 jogadores 
2423,Yahtzee,1 a 10 jogadores 
2424,This Town Ain't Big Enough for the 2-4 Of Us,2 a 4 jogadores 
2425,The Little Prince: Rising to the Stars,2 a 6 jogadores 
2426,Coin Age,2 jogadores 
2427,Lagoon: Land of Druids,2 a 4 jogadores 
2428,Lift it!,1 a 4 jogadores 
2429,Mall of Horror,3 a 6 jogadores 
2430,Babel,2 jogadores 
2431,Reiner Knizia's Decathlon,1 a 4 jogadores 
2432,Rockband Manager,3 a 6 jogadores 
2433,Lascaux,3 a 5 jogadores 
2434,MIL (1049),2 a 5 jogadores 
2435,Codenames: Marvel,2 a 99 jogadores 
2436,Bagh Chal (Bagha-Chall),2 jogadores 
2437,Inn-Fighting,3 a 6 jogadores 
2438,Hoity Toity,2 a 6 jogadores 
2439,Cartagena 2. The Pirate's Nest,2 a 5 jogadores 
2440,Corsários,2 a 6 jogadores 
2441,Rage,2 a 6 jogadores 
2442,Cthulhu Fluxx,2 a 6 jogadores 
2443,Palazzo,2 a 4 jogadores 
2444,Abalone Quattro,2 a 4 jogadores 
2445,Cadê o Lobo?,1 a 4 jogadores 
2446,Senha,2 jogadores 
2447,Space Cadets: Dice Duel,4 a 8 jogadores 
2448,Orange Stories,2 a 10 jogadores 
2449,Dreamwell,2 a 4 jogadores 
2450,Can-Can,2 a 10 jogadores 
2451,Linko!,2 a 5 jogadores 
2452,FITS,1 a 4 jogadores 
2453,HMS Dolores,2 a 4 jogadores 
2454,Viajantes,3 a 6 jogadores 
2455,Olympus,3 a 5 jogadores 
2456,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2 a 6 jogadores 
2457,Escape of the Dead Minigame,1 jogadores 
2458,Cappuccino,2 a 4 jogadores 
2459,Imagem & Ação - Conteúdo exclusivo,4 a 10 jogadores 
2460,Ponto de Equilíbrio,2 jogadores 
2461,Ubongo Mini,2 a 4 jogadores 
2462,Perikles,3 a 5 jogadores 
2463,Caveman Curling,2 a 6 jogadores 
2464,Nightfall,2 a 5 jogadores 
2465,Walk the Plank!,3 a 5 jogadores 
2466,Orchard: A 9 card solitaire game,1 jogadores 
2467,Era of Inventions,3 a 5 jogadores 
2468,Diga 5,4 a 12 jogadores 
2469,Ayrton Senna: The King of Monaco,2 a 6 jogadores 
2470,Star Wars: Looping Chewie,2 a 3 jogadores 
2471,Muffin Games,2 a 4 jogadores 
2472,Monopoly City,2 a 6 jogadores 
2473,Flap-Flap,2 a 4 jogadores 
2474,Dawn Under,2 a 6 jogadores 
2475,Bombay,2 a 5 jogadores 
2476,Senet (O Jogo dos Faraós),2 jogadores 
2477,Fábulas Fantásticas,2 a 6 jogadores 
2478,Não entre pelo cano,2 a 5 jogadores 
2479,Floresta Encantada (I),2 a 4 jogadores 
2480,[redacted],2 a 6 jogadores 
2481,Criss Cross,1 a 6 jogadores 
2482,Niya,2 jogadores 
2483,Maldito Sejas Robin Hood!,1 a 6 jogadores 
2484,Harry Potter Trading Card Game,2 jogadores 
2485,Jogo da Ratoeira,2 a 4 jogadores 
2486,Identidade Secreta,3 a 6 jogadores 
2487,Quo Vadis?,3 a 5 jogadores 
2488,Dingo's Dreams,2 a 4 jogadores 
2489,It Happens..,2 a 5 jogadores 
2490,Odyssey - A Ira de Poseidon,2 a 5 jogadores 
2491,Mehinaku,2 a 6 jogadores 
2492,Fanorona,2 jogadores 
2493,Leilão de Imóveis,2 a 4 jogadores 
2494,Histórias Sinistras: Férias,2 a 15 jogadores 
2495,Trailer,4 a 20 jogadores 
2496,Banco Imobiliário: Disney,2 a 8 jogadores 
2497,Black Sheep (I),2 a 4 jogadores 
2498,Diamant,3 a 8 jogadores 
2499,Pebolim,2 a 8 jogadores 
2500,Iliad,2 a 6 jogadores 
2501,Attack of the Jelly Monster,3 a 5 jogadores 
2502,Monopoly: Star Wars (I),2 a 4 jogadores 
2503,QI,2 a 6 jogadores 
2504,Geomundo,2 a 4 jogadores 
2505,Conquistando os Planetas,3 a 6 jogadores 
2506,Scippio,4 jogadores 
2507,War II,3 a 6 jogadores 
2508,Dungeon Run,1 a 6 jogadores 
2509,Jenga Tetris,1 a 50 jogadores 
2510,Monopoly - Edição Especial 80 Anos,2 a 6 jogadores 
2511,Magic Flow,1 a 6 jogadores 
2512,Go Nuts for Donuts,2 a 6 jogadores 
2513,Reis e Rainhas,2 a 5 jogadores 
2514,Pairs,2 a 8 jogadores 
2515,Masters Gallery,2 a 5 jogadores 
2516,Great Wall of China,2 a 5 jogadores 
2517,Meu Jardim,1 a 4 jogadores 
2518,Elasund: The First City of Catan,2 a 4 jogadores 
2519,Dixit Jinx,3 a 6 jogadores 
2520,Keltis: Der Weg der Steine,2 a 4 jogadores 
2521,Skyline,1 a 4 jogadores 
2522,Trains and Stations,3 a 5 jogadores 
2523,Siege,2 jogadores 
2524,Cat Tower,3 a 6 jogadores 
2525,Duelo de Dados,2 a 6 jogadores 
2526,Gretchinz!,2 a 4 jogadores 
2527,Jarmo,2 jogadores 
2528,Monopoly: Ultimate Banking,2 a 4 jogadores 
2529,RPM,2 a 5 jogadores 
2530,Happy City,2 a 5 jogadores 
2531,Lig 4,2 jogadores 
2532,Super Trunfo Hora de Aventura,2 a 8 jogadores 
2533,Regular Show Fluxx,2 a 6 jogadores 
2534,Yam,1 a 99 jogadores 
2535,The Game of Life: The Simpsons Edition,2 a 6 jogadores 
2536,Você Sabia?,2 a 6 jogadores 
2537,Star Trek: Expeditions,1 a 4 jogadores 
2538,Panic Lab,2 a 10 jogadores 
2539,WAR: Star Wars Episode I,2 a 4 jogadores 
2540,Click Clack Lumberjack (Toc Toc Woodman),2 a 7 jogadores 
2541,Mint Tin Mini Apocalypse,2 jogadores 
2542,Corrida Presidencial,2 a 4 jogadores 
2543,Aljubarrota a Batalha Real,2 jogadores 
2544,Cockroach Salad,2 a 6 jogadores 
2545,Hex,2 jogadores 
2546,GOSU,2 a 4 jogadores 
2547,Detetive 3D,3 a 6 jogadores 
2548,Mega Senha,3 a 4 jogadores 
2549,Rising 5: Runes of Asteros,1 a 5 jogadores 
2550,18Lilliput,1 a 4 jogadores 
2551,O Jogo Real de Ur,2 jogadores 
2552,Frank's Zoo,3 a 7 jogadores 
2553,Castle Adventures,2 a 6 jogadores 
2554,Bolachas!,2 a 5 jogadores 
2555,Android: Mainframe,2 a 4 jogadores 
2556,Risk,2 a 6 jogadores 
2557,King's Vineyard,2 a 4 jogadores 
2558,On Tour,1 a 4 jogadores 
2559,Elementar: Morte em 4 de Julho,1 a 8 jogadores 
2560,Futebol de Prego,2 a 4 jogadores 
2561,Damas,2 jogadores 
2562,Trivial Pursuit: Edição Família,2 a 36 jogadores 
2563,Histórias Sinistras: Ficção Científica,2 a 22 jogadores 
2564,Cthulhu Dice,2 a 6 jogadores 
2565,Petropolis,2 a 7 jogadores 
2566,John Company,1 a 6 jogadores 
2567,Histórias Sinistras: Super-Heróis,2 a 15 jogadores 
2568,Ninja Dice,2 a 5 jogadores 
2569,The Game of Life Aventuras,2 a 6 jogadores 
2570,Solaris,2 a 4 jogadores 
2571,Mr. Potato Head Monta-Batata,2 a 4 jogadores 
2572,Ancestree,2 a 6 jogadores 
2573,Scattergories,2 a 6 jogadores 
2574,Martian Dice,2 a 99 jogadores 
2575,Colossal Arena,2 a 5 jogadores 
2576,Happy Salmon,3 a 6 jogadores 
2577,Monopoly Bid,2 a 5 jogadores 
2578,Perfil,2 a 7 jogadores 
2579,Super Trunfo Cães de Raça 1,2 a 8 jogadores 
2580,Bubblee Pop,1 a 2 jogadores 
2581,Banco Imobiliário: Bob Esponja,2 a 6 jogadores 
2582,O Ataque dos Tubarões-Vampiros,3 a 6 jogadores 
2583,Ikusa,2 a 5 jogadores 
2584,Discover: Lands Unknown,1 a 4 jogadores 
2585,O Alquimista,2 a 4 jogadores 
2586,Minecraft Card Game?,2 a 4 jogadores 
2587,Afluentes,2 a 4 jogadores 
2588,Jogo dos Conquistadores,4 jogadores 
2589,Frag,2 a 6 jogadores 
2590,Clube Grow,2 a 5 jogadores 
2591,Deterrence,2 jogadores 
2592,Inka,2 a 4 jogadores 
2593,Pirate Fluxx,2 a 6 jogadores 
2594,Yoté,2 jogadores 
2595,Butterfly,2 a 5 jogadores 
2596,Small World of Warcraft,2 a 5 jogadores 
2597,Monopoly Grab & Go,2 a 4 jogadores 
2598,Pictionary Man,2 a 10 jogadores 
2599,Imperial Settlers: Roll & Write,1 a 4 jogadores 
2600,Perfil Júnior 2,2 a 6 jogadores 
2601,Labirinto: A Magia do Tempo,1 a 5 jogadores 
2602,Dancing Eggs,2 a 4 jogadores 
2603,Khronos,2 a 5 jogadores 
2604,Armadöra,2 a 4 jogadores 
2605,Jenga Boom,2 a 8 jogadores 
2606,Cranium,4 a 16 jogadores 
2607,Ponte del Diavolo,2 jogadores 
2608,Joias,3 a 6 jogadores 
2609,Koryŏ,2 a 4 jogadores 
2610,Tales & Games: Little Red Riding Hood,1 a 5 jogadores 
2611,Elevenses,2 a 4 jogadores 
2612,City of Gears,2 a 4 jogadores 
2613,Pictureka! Jogo de Cartas,2 a 0 jogadores 
2614,Terra Nova,2 a 4 jogadores 
2615,O Melhor do Cinema,2 a 4 jogadores 
2616,In the Shadow of the Emperor,2 a 4 jogadores 
2617,Police Precinct,1 a 6 jogadores 
2618,Trivial Pursuit,2 a 24 jogadores 
2619,Operação MX-1,2 jogadores 
2620,Angry Birds: Knock on Wood,2 a 4 jogadores 
2621,Back to the Future: The Card Game,2 a 6 jogadores 
2622,Munchkin Apocalypse,3 a 6 jogadores 
2623,Assassin’s Creed: Arena,2 a 4 jogadores 
2624,21,1 a 10 jogadores 
2625,Quarantine,2 a 4 jogadores 
2626,1,2
2627,A Copa da Árvore,2 a 4 jogadores 
2628,Dragon Slayer,2 a 5 jogadores 
2629,Toru,3 a 5 jogadores 
2630,Capitão Jack Pott,2 a 4 jogadores 
2631,Adivinha Quem?,2 jogadores 
2632,Bozó,2 a 6 jogadores 
2633,O Jogo das Nações,2 a 4 jogadores 
2634,Monopoly Cartão Eletrônico - Edição Pontos Turísticos Brasil,2 a 6 jogadores 
2635,War Júnior,2 a 4 jogadores 
2636,Tensão Total (Risco Total),2 a 6 jogadores 
2637,Globo Game,2 a 4 jogadores 
2638,Monopoly Empire,2 a 4 jogadores 
2639,EcoFluxx,2 a 6 jogadores 
2640,Epic Resort,2 a 4 jogadores 
2641,Twister,2 a 4 jogadores 
2642,Se Vira,2 a 4 jogadores 
2643,O Último Grande Campeão,3 a 6 jogadores 
2644,Connect 4 Grab & Go,2 jogadores 
2645,Empire Engine,2 a 4 jogadores 
2646,Pirâmide Matemágica,2 a 4 jogadores 
2647,Eaten by Zombies!,2 a 4 jogadores 
2648,Shazam,2 a 4 jogadores 
2649,Just Desserts,2 a 5 jogadores 
2650,Super Trunfo Animais Selvagens,2 a 8 jogadores 
2651,Aero,2 jogadores 
2652,Super Trunfo Dinossauros,2 a 8 jogadores 
2653,Fala Aí,2 a 5 jogadores 
2654,Apples to Apples,4 a 10 jogadores 
2655,Banco Imobiliário Retrô Edição 80 Anos,2 a 6 jogadores 
2656,Harry Potter: Desafio das Horcruxes,2 a 4 jogadores 
2657,Hengist,2 jogadores 
2658,Copas,3 a 7 jogadores 
2659,504,2 a 4 jogadores 
2660,Boggle Slam!,2 a 4 jogadores 
2661,Super Trunfo Os Cavaleiros do Zodíaco,2 a 8 jogadores 
2662,Monopoly Revolution,2 a 6 jogadores 
2663,Dinheiro do mês,2 a 4 jogadores 
2664,Burgoo,2 a 5 jogadores 
2665,Picnic,2 a 6 jogadores 
2666,Monopoly: Edição Deluxe,2 a 10 jogadores 
2667,Boa Viagem,2 a 6 jogadores 
2668,Histórias Sinistras: Mundo Bizarro,2 a 99 jogadores 
2669,Futebox,2 jogadores 
2670,1000 Bommen & Granaten!,2 a 5 jogadores 
2671,Contra Ataque,2 jogadores 
2672,Ludo,2 a 4 jogadores 
2673,Cavaleiros do Zodíaco: Saga do Santuário,2 a 5 jogadores 
2674,Atentado no Cassino,3 a 6 jogadores 
2675,Show do Milhão,3 a 7 jogadores 
2676,Green Stories,2 a 15 jogadores 
2677,Fanhunter: Assault,2 a 6 jogadores 
2678,Viagem Pelo Mundo,2 a 4 jogadores 
2679,Banco Imobiliário com Aplicativo,2 a 6 jogadores 
2680,Fronteira,2 a 5 jogadores 
2681,Sustentabilidade,2 a 6 jogadores 
2682,Pequenas Igrejas Grandes Negócios,4 a 7 jogadores 
2683,Galáxia S.A.,2 a 4 jogadores 
2684,Diário de um Banana: Toque do Queijo,3 a 6 jogadores 
2685,Sk8 Pro,2 a 5 jogadores 
2686,Versailles,2 a 5 jogadores 
2687,Mega Trunfo: Os Cavaleiros do Zodíaco ,2 a 8 jogadores 
2688,Super Banco Imobiliário,2 a 6 jogadores 
2689,Monopoly Edição Mundial,2 a 4 jogadores 
2690,Aventura na Selva,2 jogadores 
2691,Eu sou?,2 a 6 jogadores 
2692,Baby Blues,2 a 4 jogadores 
2693,Cuca Legal,2 a 6 jogadores 
2694,Clue: Suspeitos,2 a 4 jogadores 
2695,The Walking Dead Board Game,1 a 4 jogadores 
2696,Lince,2 a 6 jogadores 
2697,Cartas Controversas,3 a 99 jogadores 
2698,The Game of Life (edição de 2007),2 a 6 jogadores 
2699,Robotory,2 jogadores 
2700,Damas Chinesas,2 a 6 jogadores 
2701,Solo,2 a 10 jogadores 
2702,Entrelaçados,2 a 6 jogadores 
2703,Brasilis,3 a 6 jogadores 
2704,Happy Hour,3 a 6 jogadores 
2705,Master Imagem,4 a 99 jogadores 
2706,Detetive: Jogo de Cartas,3 a 4 jogadores 
2707,I Hate Zombies.,2 a 12 jogadores 
2708,UNO Dados,2 jogadores 
2709,Quéops Uma Aventura no Egito,2 a 4 jogadores 
2710,Kobolds Ate My Baby,2 a 99 jogadores 
2711,Shift - Prelúdio,2 jogadores 
2712,Operando,1 a 6 jogadores 
2713,Hora da Aventura: Jogo Caminho da Aventura,2 a 4 jogadores 
2714,Jogo do Castelo Mal Assombrado,2 jogadores 
2715,Postcard Cthulhu,1 a 6 jogadores 
2716,Farrapos,2 jogadores 
2717,WAR: Cards,3 a 4 jogadores 
2718,Pizzaria Maluca,2 a 6 jogadores 
2719,Super Trunfo: Aviões de Caça,2 a 8 jogadores 
2720,Vingadores Era de Ultron: Controle de Invasão,1 a 4 jogadores 
2721,3 Wishes,3 a 5 jogadores 
2722,Pássaros,2 a 5 jogadores 
2723,Pinote,2 a 4 jogadores 
2724,Super Lince,2 a 6 jogadores 
2725,The Game of Life: Adventures Card Game,2 a 4 jogadores 
2726,Explosão,2 a 4 jogadores 
2727,Uno Fast,2 a 5 jogadores 
2728,Ataque à Torre,2 jogadores 
2729,Guerra das Aranhas,2 jogadores 
2730,Fortuna (Grow),2 a 4 jogadores 
2731,Super Trunfo Países,2 a 8 jogadores 
2732,Transport,2 a 6 jogadores 
2733,Game of Trains,2 a 4 jogadores 
2734,Super Jogo da Vida,2 a 6 jogadores 
2735,Banco Imobiliário Luxo,2 a 6 jogadores 
2736,Soletrando Cards,2 a 4 jogadores 
2737,Jogo da Aposta,2 a 6 jogadores 
2738,Não Pode Rir UTC,2 a 6 jogadores 
2739,Chispa,2 a 4 jogadores 
2740,Monopoly Edição Banco Eletrônico,2 a 6 jogadores 
2741,Batalha Naval,2 jogadores 
2742,Convocados,2 a 4 jogadores 
2743,Jumanji,2 a 4 jogadores 
2744,Trilha,2 jogadores 
2745,Super Trunfo Auto 2000,2 a 8 jogadores 
2746,Banco Imobiliário Júnior,2 a 6 jogadores 
2747,Contágio - Card Game,2 a 6 jogadores 
2748,Puxa Puxa Batatinha,1 a 16 jogadores 
2749,Banco Imobiliário Cartas,2 a 4 jogadores 
2750,Quebra Gelo,2 a 4 jogadores 
2751,Cai Não Cai,2 a 4 jogadores 
2752,Jogo do Mico,2 a 6 jogadores 
2753,Cara a Cara,2 jogadores 
2754,Selene - The Fantasy,2 a 6 jogadores 
2755,No Limite,4 a 12 jogadores 
2756,Paciência,1 jogadores 
2757,Pula Macaco,2 a 4 jogadores 
2758,Jogo da Vida: Famílias Modernas,2 a 5 jogadores 
2759,Cara Maluca,1 jogadores 
2760,O Hobbit: o Jogo de Cartas,2 a 5 jogadores 
2761,Resta Um,1 jogadores 
2762,Jogo da Mesada,2 a 6 jogadores 
2763,Pega Varetas,2 a 6 jogadores 
2764,Super Trunfo,2 a 8 jogadores 
2765,Boca Rica,2 a 4 jogadores 
2766,Pula Pirata,2 a 4 jogadores 
2767,Banco Imobiliário,2 a 8 jogadores 
2768,A Guerra dos Tronos: Intriga em Westeros,2 a 6 jogadores 
2769,Jogo da Memória,2 a 6 jogadores 
2770,Veredicto,2 a 4 jogadores 
2771,Escadas e Serpentes,2 a 6 jogadores 
2772,Jogo da Vida,2 a 6 jogadores 
2773,Bingo,2 jogadores 
2774,Jogo da Vida: Cartas,2 a 4 jogadores 
2775,Combate em Cartas,2 jogadores 
2776,Jogo da Velha,2 jogadores 
